CustomerKey;GeographyKey;CustomerAlternateKey;Title;FirstName;MiddleName;LastName;NameStyle;BirthYear;BirthMonth;BirthDay;MaritalStatus;Suffix;Gender;EmailAddress;YearlyIncome;TotalChildren;NumberChildrenAtHome;EnglishEducation;SpanishEducation;FrenchEducation;EnglishOccupation;SpanishOccupation;FrenchOccupation;HouseOwnerFlag;NumberCarsOwned;AddressLine1;AddressLine2;Phone;DateFirstPurchase;CommuteDistance
11094;33;AW00011094;null;Cedric;W;Ma;FALSE;1983;9;29;S;null;M;cedric15@adventure-works.com;70000;1;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;0;1;3407 Oak Brook Place;null;1 (11) 500 555-0115;08.09.2019;0-1 Miles
11095;13;AW00011095;null;Chad;null;Kumar;FALSE;1984;2;29;S;null;M;chad9@adventure-works.com;70000;1;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;1;1;1681 Lighthouse Way;null;1 (11) 500 555-0151;02.09.2017;5-10 Miles
11096;12;AW00011096;null;Andrés;null;Anand;FALSE;1984;2;7;M;null;M;andrés18@adventure-works.com;60000;1;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;1;5423 Los Gatos Ct.;null;1 (11) 500 555-0184;12.09.2017;5-10 Miles
11097;40;AW00011097;null;Edwin;R;Nara;FALSE;1988;10;23;M;null;M;edwin39@adventure-works.com;60000;1;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;1;1;719 William Way;null;1 (11) 500 555-0112;05.09.2017;5-10 Miles
11098;14;AW00011098;null;Mallory;S;Rubio;FALSE;1982;10;29;S;null;F;mallory7@adventure-works.com;60000;1;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;0;1;6452 Harris Circle;null;1 (11) 500 555-0157;15.07.2019;0-1 Miles
11099;13;AW00011099;null;Adam;null;Ross;FALSE;1982;9;5;M;null;M;adam2@adventure-works.com;60000;1;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;1;4378 Westminster Place;null;1 (11) 500 555-0186;08.09.2017;0-1 Miles
11100;28;AW00011100;null;Latasha;L;Navarro;FALSE;1982;3;15;S;null;F;latasha10@adventure-works.com;60000;1;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;1;1;6954 Ranch Road;null;1 (11) 500 555-0123;17.09.2017;5-10 Miles
11101;33;AW00011101;null;Abby;L;Sai;FALSE;1986;11;;S;null;F;abby4@adventure-works.com;70000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;0;1;7074 N. Spoonwood Court;null;1 (11) 500 555-0174;29.09.2017;0-1 Miles
11102;18;AW00011102;null;Julia;L;Nelson;FALSE;1986;10;19;S;null;F;julia7@adventure-works.com;80000;5;5;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;4;2196 Coat Ct.;null;1 (11) 500 555-0124;17.12.2019;1-2 Miles
11103;3;AW00011103;null;Cassie;null;Chande;FALSE;1997;4;12;S;null;F;cassie13@adventure-works.com;70000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;1;9448 San Marino Ct.;null;1 (11) 500 555-0166;16.09.2017;5-10 Miles
11104;23;AW00011104;null;Edgar;A;Sara;FALSE;1991;3;8;M;null;M;edgar11@adventure-works.com;70000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;0;1;6127 Lilly Lane;null;1 (11) 500 555-0125;04.10.2017;0-1 Miles
11105;8;AW00011105;null;Candace;null;Fernandez;FALSE;1986;6;27;S;null;F;candace15@adventure-works.com;70000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;0;1;5029 Blue Ridge;null;1 (11) 500 555-0162;14.10.2017;5-10 Miles
11106;40;AW00011106;null;Jessie;null;Liu;FALSE;1986;3;11;S;null;M;jessie9@adventure-works.com;70000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;0;1;3063 Blue Jay Drive;null;1 (11) 500 555-0163;18.10.2017;5-10 Miles
11107;17;AW00011107;null;Bianca;null;Lin;FALSE;1992;3;4;M;null;F;bianca7@adventure-works.com;90000;1;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;1;7530 Eola;null;1 (11) 500 555-0121;01.10.2017;5-10 Miles
11108;13;AW00011108;null;Kari;C;Alvarez;FALSE;;;;S;null;F;kari25@adventure-works.com;70000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;0;2;9178 Thornhill Place;null;1 (11) 500 555-0169;03.10.2017;0-1 Miles
11109;38;AW00011109;null;Ruben;D;Kapoor;FALSE;;;;S;null;M;ruben1@adventure-works.com;70000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;0;2;1984 Glendale Circle;null;1 (11) 500 555-0132;10.10.2017;0-1 Miles
11110;3;AW00011110;null;Curtis;null;Yang;FALSE;1983;12;4;M;null;M;curtis5@adventure-works.com;60000;1;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;1;1;4052 Mt. Wilson Way;null;1 (11) 500 555-0127;01.10.2017;5-10 Miles
11111;34;AW00011111;null;Meredith;T;Gutierrez;FALSE;1983;8;23;M;null;F;meredith34@adventure-works.com;60000;1;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;1;1;7610 Northridge Ct.;null;1 (11) 500 555-0179;20.10.2017;0-1 Miles
11112;25;AW00011112;null;Crystal;C;Wang;FALSE;1984;3;8;M;null;F;crystal3@adventure-works.com;60000;1;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;1;1;2773 Kirkwood Dr;null;1 (11) 500 555-0134;25.10.2017;0-1 Miles
11113;30;AW00011113;null;Micheal;A;Blanco;FALSE;1989;2;17;M;null;M;micheal11@adventure-works.com;70000;5;4;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;2;596 Marfargoa Drive;null;1 (11) 500 555-0131;05.07.2019;5-10 Miles
11114;14;AW00011114;null;Leslie;C;Moreno;FALSE;1983;11;25;S;null;F;leslie7@adventure-works.com;70000;5;4;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;1;2;7941 Cristobal;null;1 (11) 500 555-0115;19.08.2019;5-10 Miles
11115;17;AW00011115;null;Alvin;D;Cai;FALSE;1983;8;12;M;null;M;alvin20@adventure-works.com;70000;5;4;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;1;2;7759 Azalea Avenue;null;1 (11) 500 555-0191;14.07.2019;0-1 Miles
11116;18;AW00011116;null;Clinton;E;Carlson;FALSE;1995;4;2;M;null;M;clinton14@adventure-works.com;70000;5;4;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;1;2;7943 Cunha Ct.;null;1 (11) 500 555-0184;16.08.2019;5-10 Miles
11117;8;AW00011117;null;April;null;Deng;FALSE;1982;8;21;M;null;F;april1@adventure-works.com;70000;5;4;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;1;3;485 Ash Lane;null;1 (11) 500 555-0182;06.10.2017;10+ Miles
11118;6;AW00011118;null;Alvin;M;Zeng;FALSE;1978;12;31;S;null;M;alvin21@adventure-works.com;80000;1;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;0;1;3853 Wildcat Circle;Unit 13c12;1 (11) 500 555-0174;11.12.2019;0-1 Miles
11119;13;AW00011119;null;Evan;V;James;FALSE;1956;10;7;S;null;M;evan8@adventure-works.com;30000;2;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Clerical;Administrativo;Employé;0;2;4157 Sierra Ridge;null;1 (11) 500 555-0187;07.07.2019;0-1 Miles
11120;18;AW00011120;null;Beth;H;Jiménez;FALSE;1958;2;6;S;null;F;beth8@adventure-works.com;40000;2;0;Bachelors;Licenciatura;Bac + 4;Management;Gestión;Direction;1;1;7401 Las Palmas;null;1 (11) 500 555-0164;14.10.2017;5-10 Miles
11121;10;AW00011121;null;Orlando;null;Suarez;FALSE;1982;5;18;M;null;M;orlando19@adventure-works.com;70000;5;4;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;1;3;7743 Hames Dr;null;1 (11) 500 555-0198;25.11.2019;10+ Miles
11122;12;AW00011122;null;Byron;null;Vazquez;FALSE;1981;9;30;M;null;M;byron9@adventure-works.com;70000;5;4;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;1;3;3187 Hackamore Lane;null;1 (11) 500 555-0136;25.07.2019;5-10 Miles
11123;39;AW00011123;null;Philip;A;Alvarez;FALSE;1981;12;18;M;null;M;philip4@adventure-works.com;70000;5;4;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;1;3;2775 Mt. Olivet Pl.;null;1 (11) 500 555-0191;18.09.2019;10+ Miles
11124;40;AW00011124;null;Ross;F;Jordan;FALSE;1984;7;23;S;null;M;ross1@adventure-works.com;80000;1;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;1;1;6973 Dublin Court;null;1 (11) 500 555-0126;05.10.2017;5-10 Miles
11125;37;AW00011125;null;Dana;J;Navarro;FALSE;1977;10;6;S;null;F;dana2@adventure-works.com;70000;1;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;1;1;8481 Zartop Street;null;1 (11) 500 555-0172;04.07.2019;5-10 Miles
11126;11;AW00011126;null;Shaun;null;Carson;FALSE;1970;10;5;M;null;M;shaun16@adventure-works.com;10000;2;1;High School;Educación secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;0;2;57 Wolf Way;null;1 (11) 500 555-0155;28.10.2017;0-1 Miles
11127;361;AW00011127;null;Jan;null;Edwards;FALSE;1997;4;19;M;null;F;jan11@adventure-works.com;40000;0;0;High School;Educación secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;1;9409 The Alameda;null;111-555-0118;11.09.2019;5-10 Miles
11128;635;AW00011128;null;Samantha;null;Long;FALSE;1997;;;M;null;F;samantha35@adventure-works.com;40000;0;0;High School;Educación secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;1;1606 Alderwood Lane;null;175-555-0139;20.11.2019;5-10 Miles
11129;638;AW00011129;null;Julia;M;Wright;FALSE;1997;2;1;S;null;F;julia17@adventure-works.com;40000;0;0;High School;Educación secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;1;7397 Central Blvd.;null;456-555-0174;06.01.2018;5-10 Miles
11130;543;AW00011130;null;Caroline;L;Russell;FALSE;2001;7;5;M;null;F;caroline21@adventure-works.com;30000;0;0;High School;Educación secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;2;3884 Bates Court;null;424-555-0137;11.05.2020;5-10 Miles
11131;50;AW00011131;null;Amanda;null;Rivera;FALSE;2001;9;9;M;null;F;amanda7@adventure-works.com;30000;0;0;High School;Educación secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;0;2;9573 Royal Oak Rd.;null;918-555-0126;20.03.2020;0-1 Miles
11132;51;AW00011132;null;Melissa;E;Richardson;FALSE;2002;4;25;S;null;F;melissa31@adventure-works.com;30000;0;0;High School;Educación secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;0;2;6832 Fruitwood Dr;null;928-555-0118;10.09.2019;5-10 Miles
11133;542;AW00011133;null;Angela;null;Griffin;FALSE;2002;3;8;S;null;F;angela23@adventure-works.com;30000;0;0;Partial High School;Educación secundaria (en curso);Niveau bac;Clerical;Administrativo;Employé;0;2;3828 Baltic Sea Ct;null;598-555-0174;01.06.2020;0-1 Miles
11134;30;AW00011134;null;Larry;D;Townsend;FALSE;1973;2;22;S;null;M;larry14@adventure-works.com;10000;5;0;High School;Educación secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;2;7034 Carson;null;1 (11) 500 555-0130;03.10.2017;5-10 Miles
11135;302;AW00011135;null;Marcus;L;Harris;FALSE;2001;5;2;S;null;M;marcus14@adventure-works.com;30000;0;0;Partial High School;Educación secundaria (en curso);Niveau bac;Clerical;Administrativo;Employé;0;2;9068 Quiet Place Drive;null;442-555-0119;19.09.2019;5-10 Miles
11136;53;AW00011136;null;Brianna;D;Morgan;FALSE;2000;4;24;S;null;F;brianna30@adventure-works.com;40000;0;0;High School;Educación secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;0;2;9005 Eagle Ct.;null;954-555-0117;06.06.2019;0-1 Miles
11137;641;AW00011137;null;Jasmine;A;Taylor;FALSE;2000;1;17;M;null;F;jasmine7@adventure-works.com;40000;0;0;High School;Educación secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;2;2457 Matterhorn Court;null;557-555-0146;01.01.2020;5-10 Miles
11138;325;AW00011138;null;Lauren;null;Davis;FALSE;2000;3;14;M;null;F;lauren23@adventure-works.com;40000;0;0;High School;Educación secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;0;2;8105 Pembrook Court;null;832-555-0121;20.02.2020;0-1 Miles
11139;28;AW00011139;null;Tanya;null;Moreno;FALSE;1965;11;5;S;null;F;tanya2@adventure-works.com;30000;2;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Clerical;Administrativo;Employé;0;2;6155 Wilbur Drive;null;1 (11) 500 555-0185;15.02.2020;5-10 Miles
11140;301;AW00011140;null;Javier;L;Alvarez;FALSE;1998;8;11;S;null;M;javier1@adventure-works.com;30000;0;0;Partial High School;Educación secundaria (en curso);Niveau bac;Clerical;Administrativo;Employé;0;2;8935 Etcheverry Dr.;null;763-555-0134;20.08.2019;5-10 Miles
11141;314;AW00011141;null;Nicole;null;Ramirez;FALSE;1998;12;19;M;null;F;nicole42@adventure-works.com;40000;0;0;High School;Educación secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;0;2;1101 C Street;null;152-555-0162;17.10.2019;0-1 Miles
11142;51;AW00011142;null;Eduardo;null;Patterson;FALSE;1999;2;11;S;null;M;eduardo55@adventure-works.com;40000;0;0;High School;Educación secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;0;2;6255 Macalvey Dr.;null;190-555-0184;17.07.2019;0-1 Miles
11143;334;AW00011143;null;Jonathan;M;Henderson;FALSE;1998;8;4;M;null;M;jonathan4@adventure-works.com;40000;0;0;High School;Educación secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;2;165 East Lane Road;null;149-555-0113;16.11.2019;5-10 Miles
11144;607;AW00011144;null;Edward;null;Hernandez;FALSE;2001;3;8;S;null;M;edward48@adventure-works.com;40000;0;0;High School;Educación secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;0;2;7607 Pine Hollow Road;null;178-555-0196;28.06.2019;0-1 Miles
11145;536;AW00011145;null;Jasmine;L;Coleman;FALSE;2001;6;6;S;null;F;jasmine46@adventure-works.com;40000;0;0;High School;Educación secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;0;2;1961 Oak Grove Road;null;857-555-0115;28.06.2019;0-1 Miles
11146;8;AW00011146;null;Karla;L;Goel;FALSE;1961;2;22;S;null;F;karla20@adventure-works.com;40000;2;0;Bachelors;Licenciatura;Bac + 4;Management;Gestión;Direction;1;2;3272 Corrie Lane;null;1 (11) 500 555-0137;09.07.2019;5-10 Miles
11147;40;AW00011147;null;Ernest;L;Wu;FALSE;1960;8;4;M;null;M;ernest6@adventure-works.com;60000;2;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gestión;Direction;1;1;1832 RiverRock Dr;null;1 (11) 500 555-0139;13.10.2017;0-1 Miles
11148;22;AW00011148;null;Ross;null;Vazquez;FALSE;1963;2;13;M;null;M;ross32@adventure-works.com;40000;2;0;Bachelors;Licenciatura;Bac + 4;Management;Gestión;Direction;1;2;1201 Paso Del Rio Way;null;1 (11) 500 555-0163;08.08.2019;5-10 Miles
11149;25;AW00011149;null;Theodore;null;Gill;FALSE;1962;10;18;M;null;M;theodore14@adventure-works.com;40000;2;0;Bachelors;Licenciatura;Bac + 4;Management;Gestión;Direction;1;2;9120 Pinewood Court;null;1 (11) 500 555-0194;05.11.2019;0-1 Miles
11150;39;AW00011150;null;Russell;M;Shen;FALSE;1962;9;12;S;null;M;russell6@adventure-works.com;40000;2;0;Bachelors;Licenciatura;Bac + 4;Management;Gestión;Direction;1;2;4755 Easley Drive;null;1 (11) 500 555-0191;28.08.2019;5-10 Miles
11151;18;AW00011151;null;Melinda;G;Gill;FALSE;1963;8;25;S;null;F;melinda9@adventure-works.com;60000;2;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gestión;Direction;0;1;805 Rainier Dr.;null;1 (11) 500 555-0117;15.10.2017;0-1 Miles
11152;633;AW00011152;null;James;J;Williams;FALSE;1997;7;9;S;null;M;james77@adventure-works.com;40000;0;0;High School;Educación secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;2;6827 Seagull Court;null;355-555-0153;12.06.2019;5-10 Miles
11153;635;AW00011153;null;Angela;R;James;FALSE;1997;12;21;M;null;F;angela34@adventure-works.com;40000;0;0;High School;Educación secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;2;8877 Weatherly Drive;null;847-555-0111;30.08.2019;5-10 Miles
11154;553;AW00011154;null;Megan;G;Walker;FALSE;1998;;;S;null;F;megan25@adventure-works.com;40000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;1;1;6898 Holiday Hills;null;918-555-0186;13.06.2019;5-10 Miles
11155;301;AW00011155;null;Hunter;J;Robinson;FALSE;1997;7;25;S;null;M;hunter50@adventure-works.com;40000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;0;1;8356 Mori Court;null;891-555-0125;09.06.2019;1-2 Miles
11156;334;AW00011156;null;Maria;null;Roberts;FALSE;1997;8;6;S;null;F;maria47@adventure-works.com;40000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;0;1;9452 Mariposa Ct.;null;158-555-0199;11.06.2019;1-2 Miles
11157;642;AW00011157;null;Hannah;E;Long;FALSE;;;;M;null;F;hannah32@adventure-works.com;40000;0;0;High School;Educación secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;2;1832 Preston Ct.;null;974-555-0177;25.12.2019;5-10 Miles
11158;361;AW00011158;null;Jason;K;Wright;FALSE;1997;4;6;S;null;M;jason46@adventure-works.com;40000;0;0;High School;Educación secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;2;6771 Bundros Court;null;694-555-0176;22.06.2019;5-10 Miles
11159;385;AW00011159;null;Brianna;A;Hughes;FALSE;1997;3;16;S;null;F;brianna57@adventure-works.com;40000;0;0;High School;Educación secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;0;2;6793 Bonifacio St.;null;319-555-0183;09.02.2020;1-2 Miles
11160;311;AW00011160;null;Maurice;M;Tang;FALSE;1995;7;8;S;null;M;maurice4@adventure-works.com;40000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;0;1;2886 Chaparral Court;Space # 45;947-555-0172;25.07.2019;5-10 Miles
11161;311;AW00011161;null;Emily;null;Wood;FALSE;1995;10;20;S;null;F;emily27@adventure-works.com;40000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;0;1;1562 Black Walnut;null;184-555-0114;02.11.2019;1-2 Miles
11162;331;AW00011162;null;Chase;null;Cox;FALSE;1995;9;2;S;null;M;chase10@adventure-works.com;40000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;1;1;P.O. Box 8070;null;764-555-0116;22.07.2019;5-10 Miles
11163;372;AW00011163;null;Gabriel;null;Wang;FALSE;1996;6;18;M;null;M;gabriel21@adventure-works.com;40000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;1;1;8002 Crane Court;null;617-555-0150;02.10.2019;5-10 Miles
11164;374;AW00011164;null;Devin;null;Brooks;FALSE;1995;11;2;S;null;M;devin63@adventure-works.com;40000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;0;1;4231 Highland Dr.;null;502-555-0138;28.09.2019;1-2 Miles
11165;348;AW00011165;null;Jocelyn;null;Alexander;FALSE;1995;1;;M;null;F;jocelyn18@adventure-works.com;60000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;0;1;3376 Bank Way;null;354-555-0134;26.10.2019;1-2 Miles
11166;631;AW00011166;null;Ashley;null;Martinez;FALSE;1993;10;;S;null;F;ashley18@adventure-works.com;70000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;0;2;6993 Whyte Park Ave.;null;131-555-0194;16.03.2020;0-1 Miles
11167;618;AW00011167;null;Jasmine;J;Barnes;FALSE;1994;1;29;S;null;F;jasmine43@adventure-works.com;80000;0;0;Bachelors;Licenciatura;Bac + 4;Management;Gestión;Direction;0;1;9183 Via Del Sol;null;178-555-0156;10.06.2019;0-1 Miles
11168;348;AW00011168;null;David;null;Rodriguez;FALSE;1989;11;12;S;null;M;david83@adventure-works.com;80000;0;0;Bachelors;Licenciatura;Bac + 4;Management;Gestión;Direction;0;1;38 Shangri-la Rd.;null;730-555-0128;18.06.2019;0-1 Miles
11169;312;AW00011169;null;Bryce;null;Richardson;FALSE;1989;12;20;M;null;M;bryce8@adventure-works.com;90000;4;4;Bachelors;Licenciatura;Bac + 4;Management;Gestión;Direction;1;1;1841 Blackwood Drive;null;178-555-0176;27.10.2019;0-1 Miles
11170;612;AW00011170;null;Carol;T;Howard;FALSE;1989;8;4;M;null;F;carol5@adventure-works.com;90000;4;4;Bachelors;Licenciatura;Bac + 4;Management;Gestión;Direction;1;1;6281 Edward Ave;null;845-555-0127;27.01.2020;0-1 Miles
11171;385;AW00011171;null;Jonathan;E;Hill;FALSE;1994;10;5;S;null;M;jonathan43@adventure-works.com;100000;1;0;Bachelors;Licenciatura;Bac + 4;Management;Gestión;Direction;1;2;3731 Chinquapin Ct;null;134-555-0196;20.01.2018;1-2 Miles
